Date,Description,Amount (Negated),Amount,Category,Amount (Raw),Entered,Reconciled
11/6/2019,Benefits Ara,1368.0,0.0,Expenses:Household Staff:Ara:Benefits,-1368.0,True,True
11/6/2019,Benefits Marie,1248.0,0.0,Expenses:Household Staff:Marie:Benefits,-1248.0,True,True
11/6/2019,Water pay,440.0,0.0,Expenses:Utilities:Drinking Water,-440.0,True,True
11/8/2019,For Pcant Ma'am Briony,1750.0,0.0,Expenses:Food:Groceries,-1750.0,True,True
11/13/2019,SM pusit,502.05,0.0,Expenses:Food:Groceries,-502.05,True,True
11/14/2019,National Bookstore,303.0,0.0,Expenses:Household Supplies,-303.0,True,True
11/14/2019,nuts = BOO,1090.0,0.0,Expenses:Food:Groceries,-1090.0,True,True
11/15/2019,Marie salary less 1000,4000.0,0.0,Split Transaction,-4000.0,True,True
11/15/2019,Alessi Food Allowance,500.0,0.0,Expenses:Food:Groceries,-500.0,True,True
11/15/2019,ara doctor,1200.0,0.0,Expenses:Household Staff:Ara:Medical,-1200.0,True,True
11/15/2019,Plant 4,2415.0,0.0,Expenses:Household Supplies,-2415.0,True,True
11/15/2019,Balance Marie,2.0,0.0,Expenses:Miscellaneous:Adjustment,-2.0,True,True
11/15/2019,Santis Milk,575.0,0.0,Expenses:Food:Groceries,-575.0,True,True
11/16/2019,Salcedo Market,750.0,0.0,Expenses:Food:Groceries,-750.0,True,True
11/16/2019,Water,830.0,0.0,Expenses:Utilities:Drinking Water,-830.0,True,True
11/19/2019,Load Marie,50.0,0.0,Expenses:Household Staff:Marie:Load,-50.0,True,True
11/20/2019,SM Miso,43.0,0.0,Expenses:Food:Groceries,-43.0,True,True
11/20/2019,swimming Alessi,1250.0,0.0,Expenses:Childcare:Extracurricular Activities,-1250.0,True,True
11/21/2019,Marie Food Allowance,500.0,0.0,Expenses:Household Staff:Marie:Allowance,-500.0,True,True
11/21/2019,Mercury,601.75,0.0,Expenses:Health:Medicines,-601.75,True,True
11/22/2019,Ara Food allowance,500.0,0.0,Expenses:Household Staff:Ara:Allowance,-500.0,True,True
11/22/2019,Alessi food allowance,500.0,0.0,Expenses:Food:Groceries,-500.0,True,True
11/22/2019,balance marie,0.4,0.0,Expenses:Miscellaneous:Adjustment,-0.4,True,True
11/22/2019,Sanlo Market,1546.0,0.0,Expenses:Food:Groceries,-1546.0,True,True
11/25/2019,pamasahe mct,60.0,0.0,Expenses:Transportation:Public,-60.0,True,True
11/27/2019,overtime marie,500.0,0.0,Expenses:Household Staff:Marie:OT,-500.0,True,True
11/28/2019,ara check-up doktor,1200.0,0.0,Expenses:Household Staff:Ara:Medical,-1200.0,True,True
11/30/2019,mercury,441.0,0.0,Expenses:Health:Medicines,-441.0,True,True
11/30/2019,sm ariel,529.36,0.0,Expenses:Food:Groceries,-529.36,True,True
12/4/2019,1411 ATM W I T H D R A W A L,0.0,500.0,Assets:Current Assets:Banks Local:BPI ATM House,500.0,True,True
12/4/2019,alice blue,489.0,0.0,Expenses:Food:Groceries,-489.0,True,True
12/5/2019,1417 EXPRESSNET/MEGALINK W / D R W,0.0,10000.0,Assets:Current Assets:Banks Local:BPI ATM House,10000.0,True,True
12/5/2019,return for swimming,0.0,450.0,Expenses:Childcare:Extracurricular Activities,450.0,True,True
12/5/2019,dance aless,300.0,0.0,Expenses:Childcare:Extracurricular Activities,-300.0,True,True
12/6/2019,santos,1294.6,0.0,Expenses:Miscellaneous:Unaccounted,-1294.6,True,True
12/8/2019,late paid water,1970.0,0.0,Expenses:Utilities:Drinking Water,-1970.0,True,True
12/10/2019,has9,400.0,0.0,Expenses:Miscellaneous:Unaccounted,-400.0,True,True
12/10/2019,messy and bessy,525.0,0.0,Expenses:Food:Groceries,-525.0,True,True
12/12/2019,aless field trip,1000.0,0.0,Expenses:Childcare:Extracurricular Activities,-1000.0,True,True
12/12/2019,marie 13th,10000.0,0.0,Expenses:Household Staff:Marie:Bonus,-10000.0,True,True
12/13/2019,elmer 13th month,2800.0,0.0,Expenses:Housing:Gardening,-2800.0,True,True
12/13/2019,rolly 13th month,2000.0,0.0,Expenses:Housing:Pool Services,-2000.0,True,True
12/13/2019,eric kayser,120.0,0.0,Expenses:Food:Groceries,-120.0,True,True
12/13/2019,national,191.75,0.0,Expenses:Household Supplies,-191.75,True,True
12/13/2019,creativity,420.0,0.0,Expenses:Professional Development & Productivity,-420.0,True,True
12/13/2019,kayser bread,320.0,0.0,Expenses:Food:Groceries,-320.0,True,True
12/14/2019,angkas to santis,155.0,0.0,Expenses:Food:Groceries,-155.0,True,True
12/14/2019,rustan,50.0,0.0,Expenses:Food:Groceries,-50.0,True,True
12/17/2019,toy kingdom,299.75,0.0,Expenses:Childcare:Toys,-299.75,True,True
12/19/2019,shopwise,350.5,0.0,Expenses:Food:Groceries,-350.5,True,True
12/20/2019,buddy's pancit,1705.0,0.0,Expenses:Food:Dining,-1705.0,True,True
12/20/2019,ice,50.0,0.0,Expenses:Food:Groceries,-50.0,True,True
12/20/2019,mcdo,4471.0,0.0,Expenses:Food:Dining,-4471.0,True,True
12/23/2019,garbage,300.0,0.0,Expenses:Gifts,-300.0,True,True
12/23/2019,christmas gift marie,4000.0,0.0,Expenses:Gifts,-4000.0,True,True
12/23/2019,meralco,100.0,0.0,Expenses:Utilities:Electric,-100.0,True,True
12/23/2019,pldt,100.0,0.0,Expenses:Housing:Repairs,-100.0,True,True
12/26/2019,1411 ATM WITHDRAWAL,0.0,6500.0,Assets:Current Assets:Banks Local:BPI ATM House,6500.0,True,True
12/26/2019,sm urial,467.5,0.0,Expenses:Food:Groceries,-467.5,True,True
1/3/2020,sanlo market fruit & veggies,1155.0,0.0,Expenses:Food:Groceries,-1155.0,True,True
1/4/2020,salcedo market milk & veggies,940.0,0.0,Expenses:Food:Groceries,-940.0,True,True
1/4/2020,water 4 gal,510.0,0.0,Expenses:Utilities:Drinking Water,-510.0,True,True
1/9/2020,ara benefit,4688.0,0.0,Expenses:Household Staff:Ara:Benefits,-4688.0,True,True
1/9/2020,marie benefit,4328.0,0.0,Expenses:Household Staff:Marie:Benefits,-4328.0,True,True
1/9/2020,mercury drug store,579.75,0.0,Expenses:Health:Medicines,-579.75,True,True
1/10/2020,angkas ara,100.0,0.0,Expenses:Transportation:Public,-100.0,True,True
1/10/2020,landmark begachesse,265.09,0.0,Expenses:Food:Groceries,-265.09,True,True
1/11/2020,water 5 gal,700.0,0.0,Expenses:Utilities:Drinking Water,-700.0,True,True
1/14/2020,fernando hardware,1613.0,0.0,Expenses:Household Supplies,-1613.0,True,True
1/15/2020,withdraw no receipt,0.0,5000.0,Assets:Current Assets:Banks Local:BPI ATM House,5000.0,True,True
1/15/2020,alonzo trading hardware,1752.0,0.0,Expenses:Household Supplies,-1752.0,True,True
1/15/2020,fernando taxi bumili gamit,120.0,0.0,Expenses:Transportation:Public,-120.0,True,True
1/15/2020,marie salary less 1000,4000.0,0.0,Split Transaction,-4000.0,True,True
1/16/2020,bdo deposit nuts,1330.0,0.0,Expenses:Food:Groceries,-1330.0,True,True
1/16/2020,gifts locas bd,1000.0,0.0,Expenses:Gifts,-1000.0,True,True
1/17/2020,santis delivery crab,575.0,0.0,Expenses:Food:Groceries,-575.0,True,True
1/17/2020,true value 3m command,664.0,0.0,Expenses:Household Supplies,-664.0,True,True
1/17/2020,aless passport picture,150.0,0.0,Expenses:Childcare:Others,-150.0,True,True
1/18/2020,duplicate key,260.0,0.0,Expenses:Household Supplies,-260.0,True,True
1/18/2020,fernando pay carpentero,275.0,0.0,Expenses:Housing:Repairs,-275.0,True,True
1/19/2020,mincos,950.0,0.0,Expenses:Utilities:Drinking Water,-950.0,True,True
1/21/2020,delivery water refilling 9 gallon arc,1980.0,0.0,Expenses:Utilities:Drinking Water,-1980.0,True,True
1/21/2020,japan home tray basket,946.0,0.0,Expenses:Food:Groceries,-946.0,True,True
1/21/2020,pay kitten to kath doktor,1545.0,0.0,Expenses:Household Supplies:Pet Expenses,-1545.0,True,True
1/21/2020,alex plant alex ( lost 33.00 ),3720.0,0.0,Expenses:Housing:Gardening,-3720.0,True,True
1/24/2020,load,50.0,0.0,Expenses:Household Staff:Ara:Load,-50.0,True,True
1/24/2020,rustan supermarket yakult,397.4,0.0,Expenses:Food:Groceries,-397.4,True,True
1/24/2020,marie over time ( shopping ),325.0,0.0,Expenses:Household Staff:Marie:OT,-325.0,True,True
1/25/2020,ara holiday chinese new,650.0,0.0,Liabilities:Other:Ara Loan:OT,-650.0,True,True
1/25/2020,grab car shopping,100.0,0.0,Expenses:Transportation:Public,-100.0,True,True
1/25/2020,marie holiday chinese new,650.0,0.0,Expenses:Household Staff:Marie:OT,-650.0,True,True
1/28/2020,alex need hardware,70.0,0.0,Expenses:Housing:Gardening,-70.0,True,True
1/28/2020,alex pay,800.0,0.0,Expenses:Housing:Gardening,-800.0,True,True
1/28/2020,late upload alex angkas,83.0,0.0,Expenses:Transportation:Public,-83.0,True,True
1/28/2020,cat's grooming,500.0,0.0,Expenses:Household Supplies:Pet Expenses,-500.0,True,True
1/30/2020,arbie - parts labor transpo,1700.0,0.0,Expenses:Housing:Repairs,-1700.0,True,True
1/30/2020,check up washing machine,350.0,0.0,Expenses:Housing:Repairs,-350.0,True,True
1/31/2020,hasa ng kutsilyo,300.0,0.0,Expenses:Professional Fees,-300.0,True,True
1/31/2020,marie food,500.0,0.0,Expenses:Household Staff:Marie:Allowance,-500.0,True,True
1/31/2020,angkas ara santis,120.0,0.0,Expenses:Food:Groceries,-120.0,True,True
1/31/2020,swimming aless,450.0,0.0,Expenses:Childcare:Extracurricular Activities,-450.0,True,True
2/1/2020,marie check up doctor ( feb 2 ),1000.0,0.0,Expenses:Household Staff:Marie:Medical,-1000.0,True,True
2/4/2020,alex billing itak,260.0,0.0,Expenses:Housing:Gardening,-260.0,True,True
2/4/2020,sir gio funding,0.0,200.0,Assets:Current Assets:Cash Local:Cash in Wallet (GB),200.0,True,True
2/6/2020,medical expense gio & briony,6600.0,0.0,Expenses:Health:Medicines,-6600.0,True,True
2/7/2020,ara angkas santis,50.0,0.0,Expenses:Food:Groceries,-50.0,True,True
2/7/2020,ara grab santis,180.0,0.0,Expenses:Food:Groceries,-180.0,True,True
2/7/2020,ministop ice,180.0,0.0,Expenses:Food:Groceries,-180.0,True,True
2/7/2020,sir - kinuha,2000.0,0.0,Assets:Current Assets:Cash Local:Cash in Wallet (GB),-2000.0,True,True
2/11/2020,alex pay salary,800.0,0.0,Expenses:Housing:Gardening,-800.0,True,True
2/11/2020,ara renew barangay id,50.0,0.0,Expenses:Household Staff:Ara:Others,-50.0,True,True
2/11/2020,marie renew barangay id,50.0,0.0,Expenses:Household Staff:Marie:Others,-50.0,True,True
2/11/2020,mr. quickie bag repair,80.0,0.0,Expenses:Professional Fees,-80.0,True,True
2/12/2020,sanlo tinnes sir gio - kinoha,3500.0,0.0,Expenses:Health:Sports,-3500.0,True,True
2/13/2020,lalamove pick up post office sir gio phl post,396.0,0.0,Expenses:Professional Fees,-396.0,True,True
2/14/2020,salary marie less 1000,4000.0,0.0,Split Transaction,-4000.0,True,True
2/14/2020,aless food allowance,500.0,0.0,Expenses:Food:Groceries,-500.0,True,True
2/14/2020,delivery buddys 14.2020,1710.0,0.0,Expenses:Household Supplies,-1710.0,True,True
2/14/2020,marie food food,500.0,0.0,Expenses:Household Staff:Marie:Allowance,-500.0,True,True
2/14/2020,angkas,100.0,0.0,Expenses:Transportation:Public,-100.0,True,True
2/17/2020,water delivery 2-9-20,700.0,0.0,Expenses:Utilities:Drinking Water,-700.0,True,True
2/17/2020,water delivery late pay 2-2,700.0,0.0,Expenses:Utilities:Drinking Water,-700.0,True,True
2/17/2020,arvie,1100.0,0.0,Expenses:Housing:Repairs,-1100.0,True,True
2/17/2020,( arvie ) led lamp salary transpo,3900.0,0.0,Expenses:Housing:Repairs,-3900.0,True,True
2/17/2020,water delivery,830.0,0.0,Expenses:Utilities:Drinking Water,-830.0,True,True
2/20/2020,marie nbi renew,130.0,0.0,Expenses:Household Staff:Marie:Others,-130.0,True,True
2/21/2020,food allowance,500.0,0.0,Expenses:Food:Groceries,-500.0,True,True
2/21/2020,food marie,500.0,0.0,Expenses:Household Staff:Marie:Allowance,-500.0,True,True
2/21/2020,access digital scanning,875.0,0.0,Expenses:Household Supplies,-875.0,True,True
2/21/2020,angkas santis ara,100.0,0.0,Expenses:Food:Groceries,-100.0,True,True
2/22/2020,aless dance lesson,500.0,0.0,Expenses:Childcare:Extracurricular Activities,-500.0,True,True
2/22/2020,delivery lazada sir gio,119.0,0.0,Expenses:Household Supplies,-119.0,True,True
2/22/2020,holiday day 25 ara,650.0,0.0,Expenses:Household Staff:Marie:OT,-650.0,True,True
2/22/2020,holiday day 25 marie,650.0,0.0,Expenses:Household Staff:Marie:OT,-650.0,True,True
2/25/2020,load ara,50.0,0.0,Expenses:Household Staff:Ara:Load,-50.0,True,True
2/25/2020,load marie,50.0,0.0,Expenses:Household Staff:Marie:Load,-50.0,True,True
2/25/2020,rustan supermarket milk,201.5,0.0,Expenses:Food:Groceries,-201.5,True,True
2/28/2020,maam briony funding,0.0,6000.0,Assets:Current Assets:Cash Local:Cash in Wallet (BE),6000.0,True,True
2/28/2020,market sanlo,1575.0,0.0,Expenses:Food:Groceries,-1575.0,True,True
2/28/2020,santis delivery milk lalamove,675.0,0.0,Expenses:Food:Groceries,-675.0,True,True
2/29/2020,marie salary less 1000 finish loan,4000.0,0.0,Split Transaction,-4000.0,True,True
2/29/2020,return maam briony,6000.0,0.0,Assets:Current Assets:Cash Local:Cash in Wallet (BE),-6000.0,True,True
2/29/2020,withdraw sir gio,0.0,19000.0,Assets:Current Assets:Banks Local:BPI ATM House,19000.0,True,True
3/2/2020,h.o conditioner,445.0,0.0,Expenses:Household Supplies,-445.0,True,True
3/2/2020,h.o. shampoo,445.0,0.0,Expenses:Household Supplies,-445.0,True,True
3/2/2020,mercury drug gamot,652.5,0.0,Expenses:Health:Medicines,-652.5,True,True
3/3/2020,3445 eol/mobile bnkg transfer to: princess ara d a/c#9669258418,0.0,14000.0,Split Transaction,14000.0,True,True
3/3/2020,"balance marie (11,389.32 kitty)",0.0,0.0,,0.0,True,True
3/3/2020,"balance marie (kitty 11,214.50)",0.0,0.0,,0.0,True,True
3/3/2020,cash daddy o,1625.0,0.0,Expenses:Household Supplies,-1625.0,True,True
3/3/2020,delivery lazada gio,249.0,0.0,Expenses:Household Supplies,-249.0,True,True
3/3/2020,erik kaysir,90.0,0.0,Expenses:Food:Groceries,-90.0,True,True
3/3/2020,h.o.,1074.5,0.0,Expenses:Household Supplies,-1074.5,True,True
3/3/2020,landmark depart,99.0,0.0,Expenses:Household Supplies,-99.0,True,True
3/3/2020,landmark officeware,197.0,0.0,Expenses:Household Supplies,-197.0,True,True
3/3/2020,landmark super,5755.7,0.0,Expenses:Food:Groceries,-5755.7,True,True
3/3/2020,rustance super,847.88,0.0,Expenses:Food:Groceries,-847.88,True,True
3/5/2020,alessi dance lesson,300.0,0.0,Expenses:Childcare:Extracurricular Activities,-300.0,True,True
3/5/2020,alessi food allowance,500.0,0.0,Expenses:Food:Groceries,-500.0,True,True
3/5/2020,ara atm - withdraw,0.0,16100.0,Liabilities:Other:Ara Loan:Others,16100.0,True,True
3/5/2020,"ara benefits sss, pag-ibig, ph",4395.0,0.0,Expenses:Household Staff:Ara:Benefits,-4395.0,True,True
3/5/2020,"balance marie (kitty 15,010.32)",0.0,0.0,,0.0,True,True
3/5/2020,"marie benefits sss, pag-ibig, ph",4035.0,0.0,Expenses:Household Staff:Marie:Benefits,-4035.0,True,True
3/6/2020,alessie swimming,750.0,0.0,Expenses:Childcare:Extracurricular Activities,-750.0,True,True
3/6/2020,"balance marie (kitty 5,349.07)",0.0,0.0,,0.0,True,True
3/6/2020,salcedo market,550.0,0.0,Expenses:Food:Groceries,-550.0,True,True
3/6/2020,san lorenzo market,800.0,0.0,Expenses:Food:Groceries,-800.0,True,True
3/6/2020,santes delivery - lalamove,911.25,0.0,Expenses:Professional Fees,-911.25,True,True
3/6/2020,virer aircon cleaning,6400.0,0.0,Expenses:Professional Fees,-6400.0,True,True
3/8/2020,water,1710.0,0.0,Expenses:Utilities:Drinking Water,-1710.0,True,True
3/9/2020,aless dance,300.0,0.0,Expenses:Childcare:Extracurricular Activities,-300.0,True,True
3/10/2020,ace hardware - hose connector,568.5,0.0,Expenses:Household Supplies,-568.5,True,True
3/10/2020,bagger,20.0,0.0,Expenses:Professional Fees,-20.0,True,True
3/10/2020,marie load,50.0,0.0,Expenses:Utilities:Mobile,-50.0,True,True
3/12/2020,pc-20200312-559177110 ead office ib phl 112559177110,0.0,10000.0,Assets:Current Assets:Banks Local:BDO Savings,10000.0,True,True
3/12/2020,salary marie,5000.0,0.0,Expenses:Household Staff:Marie:Basic,-5000.0,True,True
3/12/2020,salary marie advance - emergency,10000.0,0.0,Assets:Loans to:Marie,-10000.0,True,True
3/13/2020,aless swimming,750.0,0.0,Expenses:Childcare:Extracurricular Activities,-750.0,True,True
3/13/2020,bagger santis,100.0,0.0,Expenses:Professional Fees,-100.0,True,True
3/13/2020,erik kaysir breca,240.0,0.0,Expenses:Food:Groceries,-240.0,True,True
3/13/2020,hasa kutsilyo,400.0,0.0,Expenses:Professional Fees,-400.0,True,True
3/13/2020,maam briony funding santo market,0.0,1501.0,Assets:Current Assets:Cash Local:Cash in Wallet (BE),1501.0,True,True
3/13/2020,sir gio withdraw market,1501.0,0.0,Expenses:Food:Groceries,-1501.0,True,True
3/13/2020,Marie allowance from advance,500.0,0.0,Expenses:Household Staff:Marie:Allowance,-500.0,True,True
3/13/2020,food allowance aless,500.0,0.0,Expenses:Food:Groceries,-500.0,True,True
3/14/2020,marie taxi to salcedo market,150.0,0.0,Expenses:Transportation:Public,-150.0,True,True
3/14/2020,rustan ground meat,800.25,0.0,Expenses:Food:Groceries,-800.25,True,True
3/17/2020,alex advance,2500.0,0.0,Expenses:Professional Fees,-2500.0,True,True
3/17/2020,funding briony alex salary advance,0.0,2500.0,Assets:Current Assets:Cash Local:Cash in Wallet (BE),2500.0,True,True
3/17/2020,lalamove sir gio,220.0,0.0,Expenses:Professional Fees,-220.0,True,True
3/18/2020,summit water funding sir gio,0.0,2000.0,Assets:Current Assets:Cash Local:Cash in Wallet (GB),2000.0,True,True
3/26/2020,grab nuts briony,100.0,0.0,Expenses:Professional Fees,-100.0,True,True
4/1/2020,kitty balance (696.47),0.0,0.0,,0.0,True,True
4/2/2020,lalamove sir gio (banana & mango),200.0,0.0,Expenses:Professional Fees,-200.0,True,True
4/3/2020,funding mam briony (rolly salary),2000.0,0.0,Expenses:Professional Fees,-2000.0,True,True
4/3/2020,lalamove sir gio (delivery),200.0,0.0,Expenses:Professional Fees,-200.0,True,True
4/5/2020,lalamove,200.0,0.0,Expenses:Professional Fees,-200.0,True,True
4/5/2020,water aquabest,600.0,0.0,Expenses:Utilities:Drinking Water,-600.0,True,True
4/13/2020,grabfood (santis),3000.0,0.0,Expenses:Food:Dining,-3000.0,True,True
5/1/2020,garden needs,4500.0,0.0,Expenses:Household Supplies,-4500.0,True,True
5/16/2020,mam briony funding,0.0,1850.0,Assets:Current Assets:Cash Local:Cash in Wallet (BE),1850.0,True,True
5/16/2020,veggies delivery fee,200.0,0.0,Expenses:Professional Fees,-200.0,True,True
5/26/2020,arc water bottles,300.0,0.0,Expenses:Utilities:Drinking Water,-300.0,True,True
5/26/2020,summit water 10 bottles,1350.0,0.0,Expenses:Utilities:Drinking Water,-1350.0,True,True
6/2/2020,arc water 3 bottles,180.0,0.0,Expenses:Utilities:Drinking Water,-180.0,True,True
6/5/2020,alex salary june 5 & 12,1600.0,0.0,Expenses:Professional Fees,-1600.0,True,True
6/6/2020,sir gio get from kitty,1000.0,0.0,Assets:Current Assets:Cash Local:Cash in Wallet (GB),-1000.0,True,True
6/13/2020,knives sharpening,600.0,0.0,Expenses:Professional Fees,-600.0,True,True
6/16/2020,jovit aircon pay,8000.0,0.0,Expenses:Professional Fees,-8000.0,True,True
6/17/2020,office chair delivery fee,430.0,0.0,Expenses:Professional Fees,-430.0,True,True
6/17/2020,Transfer to Marie withdraw ATM,10650.0,0.0,Assets:Loans to:Marie,-10650.0,True,True
6/17/2020,wihdraw,0.0,11500.0,Assets:Current Assets:Banks Local:BPI ATM House,11500.0,True,True
6/20/2020,ministop knorr cubes,160.0,0.0,Expenses:Food:Groceries,-160.0,True,True
6/22/2020,marie id,100.0,0.0,Expenses:Household Staff:Marie:Others,-100.0,True,True
6/22/2020,washing machine check up,350.0,0.0,Expenses:Professional Fees,-350.0,True,True
6/26/2020,ara lto medical,500.0,0.0,Expenses:Household Staff:Ara:Medical,-500.0,True,True
6/26/2020,sanlo market fruits,940.0,0.0,Expenses:Food:Groceries,-940.0,True,True
6/26/2020,sanlo market veggies,240.0,0.0,Expenses:Food:Groceries,-240.0,True,True
7/1/2020,food delivery fee,84.0,0.0,Expenses:Professional Fees,-84.0,True,True
7/3/2020,alex salary + fertilizer,895.0,0.0,Expenses:Professional Fees,-895.0,True,True
7/3/2020,sanlo market avocado,300.0,0.0,Expenses:Food:Groceries,-300.0,True,True
7/3/2020,lalamove delivery fee,167.0,0.0,Expenses:Professional Fees,-167.0,True,True
7/4/2020,funding briony,500.0,0.0,Assets:Current Assets:Cash Local:Cash in Wallet (BE),-500.0,True,True
7/4/2020,sm delivery,2658.5,0.0,Expenses:Professional Fees,-2658.5,True,True
7/4/2020,carpenter,1500.0,0.0,Expenses:Professional Fees,-1500.0,True,True
7/7/2020,arc 2 gallon,120.0,0.0,Expenses:Utilities:Drinking Water,-120.0,True,True
7/10/2020,sir gio for tennis,1000.0,0.0,Assets:Current Assets:Cash Local:Cash in Wallet (GB),-1000.0,True,True
7/13/2020,lazada delivery,220.0,0.0,Expenses:Professional Fees,-220.0,True,True
7/14/2020,water arc 2 gallon,120.0,0.0,Expenses:Utilities:Drinking Water,-120.0,True,True
7/16/2020,grab delivery gio,134.0,0.0,Expenses:Professional Fees,-134.0,True,True
7/17/2020,alex salary,800.0,0.0,Expenses:Professional Fees,-800.0,True,True
7/17/2020,lazada delivery adapter,210.0,0.0,Expenses:Professional Fees,-210.0,True,True
7/20/2020,summit water 3 gallon,440.0,0.0,Expenses:Utilities:Drinking Water,-440.0,True,True
7/25/2020,freezer delivery fee,600.0,0.0,Expenses:Professional Fees,-600.0,True,True
7/28/2020,arc 4 gallon,240.0,0.0,Expenses:Utilities:Drinking Water,-240.0,True,True
7/29/2020,fridge delivery fee,1000.0,0.0,Expenses:Professional Fees,-1000.0,True,True
7/30/2020,funding gio,820.0,0.0,Assets:Current Assets:Cash Local:Cash in Wallet (GB),-820.0,True,True
7/30/2020,delivery fee lalamove,150.0,0.0,Expenses:Professional Fees,-150.0,True,True
7/31/2020,marie holiday pay paid,650.0,0.0,Liabilities:Other:Marie,-650.0,True,True
7/31/2020,marie overtime paid,325.0,0.0,Liabilities:Other:Marie,-325.0,True,True
7/31/2020,pizza delivery tip x2,200.0,0.0,Expenses:Professional Fees,-200.0,True,True
8/1/2020,delivery fee food,50.0,0.0,Expenses:Professional Fees,-50.0,True,True
8/4/2020,delivery water arc,120.0,0.0,Expenses:Utilities:Drinking Water,-120.0,True,True
